id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,label_name
39612,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,Shoes
18541,Women,Footwear,Shoes,Flats,Red,Winter,2015.0,Casual,Catwalk Women  Red Casual Shoe,Shoes
43659,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,ONLY Women Pink Dress,Dress
29929,Men,Accessories,Watches,Watches,Copper,Winter,2016.0,Casual,Police Men Copper-Toned Dial Watch PL12895JS,Accessories
42076,Men,Accessories,Wallets,Wallets,Brown,Summer,2015.0,Casual,American Tourister Men Brown Trifold Wallet,Accessories
22631,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Printed Pink T-shirt,Topwear
54497,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Lino Perros Women Black Handbag,Accessories
13479,Women,Footwear,Shoes,Flats,White,Fall,2011.0,Casual,Rocia Women White Flats,Shoes
15330,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Solid Black Shorts,Bottomwear
27836,Men,Accessories,Belts,Belts,Red,Summer,2013.0,Casual,Bulchee Men Red Belt,Accessories
33509,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Doodle Kids Girl Check Pink Shorts,Bottomwear
15125,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Autoflex Grey Trousers,Bottomwear
38664,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Nike Men Liteforce Grey Shoes,Shoes
38830,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Latin Quarters Women Navy Blue Printed Dress,Dress
11148,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Fil A Fil Purple Shirts,Topwear
29780,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013.0,Casual,Basics Men Black Trousers,Bottomwear
33926,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Citizen Women White Dial Watch,Accessories
13121,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Lee Cooper Men Formal Brown Casual Shoes,Shoes
19431,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Ashland Cargo Shorts,Bottomwear
25748,Men,Accessories,Belts,Belts,Brown,Winter,2015.0,Casual,Lino Perros Men Leather Brown Belt,Accessories
57989,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress,Dress
41347,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Black Texas Jeans,Bottomwear
19189,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men White Shirt,Topwear
38292,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Reid & Taylor Men Brown Wallet,Accessories
50824,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,New Hide Men Brown Wallet,Accessories
14932,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Status Quo Men Check Black Shorts,Bottomwear
37744,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Stripes Blue Shirt,Topwear
16069,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trouser,Bottomwear
52131,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Printed Dress,Dress
46387,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,ADIDAS Men Black Shorts,Bottomwear
57057,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Elle Women Red A-Line Dress,Dress
29513,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Playboy Women White Dial Watch,Accessories
44680,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Party,Wills Lifestyle Women Black Jaydon Top,Topwear
3137,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Ethnic,Catwalk Women Ethnic Leather Flat Brown Flats,Shoes
2708,Girls,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Disney Kids Girl's White Dress Pooh Kidswear,Dress
34766,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Zoli Pink Tote Bag,Accessories
43648,Women,Apparel,Topwear,Dresses,Cream,Summer,2012.0,Casual,ONLY Women Cream A-Line Dress,Dress
47674,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Animal Printed Dress,Dress
13779,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Belmonte Men Solid Cream Trousers,Bottomwear
11240,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Low Rise Blue Jeans,Bottomwear
33505,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Printed Pink Dress,Dress
32297,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Q&Q Men Silver Dial Watch,Accessories
44278,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handpainted Print Handbag,Accessories
33969,Women,Apparel,Dress,Dresses,Black,Spring,2012.0,Party,Femella Women Black Dress,Dress
51886,Women,Accessories,Wallets,Wallets,Purple,Summer,2016.0,Casual,Nyk Women Purple Wallet,Accessories
22046,Women,Apparel,Topwear,Kurtas,Mustard,Fall,2011.0,Ethnic,Vishudh Women Mustard Printed Kurta,Topwear
49567,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Spice Art Women Black Handbag,Accessories
10578,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Large Logo Ringer Blue Tshirts,Topwear
51232,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Satya Paul Women Green Printed Kaftan,Topwear
7192,Women,Apparel,Bottomwear,Jeans,Brown,Fall,2011.0,Casual,Jealous 21 Women Brown Jeggings,Bottomwear
39673,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,Shoes
38844,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Latin Quarters Women Black & White Printed Dress,Dress
9825,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,Little Miss Women Printed Orange T-shirt,Topwear
29402,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Genesis Men Black Trousers,Bottomwear
19429,Men,Apparel,Topwear,Shirts,Red,Fall,2012.0,Smart Casual,Quiksilver Men Red Check Shirt,Topwear
30161,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Wrangler Men Striped Lining Brown Wallet,Accessories
14197,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,AND Women Solid Black Dresses,Dress
36791,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Men Steel Dial Attivo Watch,Accessories
24496,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Kurta,Topwear
3986,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Mr.Men Men's Strong Lemon Yellow T-shirt,Topwear
42566,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Mother Earth Women Beige Top,Topwear
4843,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Sher Singh Women's Black Polo T-shirt,Topwear
7028,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Casual,s.Oliver Men Grey Checked Shorts,Bottomwear
34799,Men,Accessories,Belts,Belts,Beige,Summer,2012.0,Casual,Flying Machine Men Woven Beige Belt,Accessories
57044,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Elle Women Black Dress,Dress
29925,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Women White Dial Genuine Leather Watch PL12778MS,Accessories
48478,Women,Apparel,Dress,Dresses,Beige,Winter,2011.0,Casual,French Connection Women Beige Dress,Dress
6331,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,UCB Men Ben Logo Yellow Shirt,Topwear
8148,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Haddon Slim Fit Shirt,Topwear
28501,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Urban Yoga Men Navy Blue Track Pants,Bottomwear
40046,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014.0,Casual,ADIDAS Men Berty Black Shorts,Bottomwear
31943,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Solarsoft Slide Black Sandals,Shoes
29290,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Miriam Checks Blue Shirt,Topwear
28962,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Printed White Kurta,Topwear
16773,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2572,Accessories
4934,Women,Apparel,Dress,Dresses,Peach,Summer,2011.0,Casual,Gini and Jony Girl's Valerie Peach White Infant Kidswear,Dress
8837,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2011.0,Casual,Scullers Men Scul Cream Trousers,Bottomwear
8109,Men,Accessories,Belts,Belts,Beige,Winter,2016.0,Casual,Fastrack Men Beige Canvas Green Stitches Belt,Accessories
24367,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Folklore Women Green  Kurta,Topwear
55626,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2010.0,Casual,Numero Uno Men Black Shoes,Shoes
19260,Men,Accessories,Watches,Watches,Copper,Winter,2016.0,Casual,Guess Men Power Broker Copper Watch,Accessories
37202,Girls,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,United Colors of Benetton Girls Washed Grey Jeans,Bottomwear
19153,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Red Polo TShirt,Topwear
47433,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,Accessories
2481,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Men's Foundation limea Black Polo T-shirt,Topwear
34065,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Dress,Dress
30411,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Washed Blue Jeans,Bottomwear
46732,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,2012.0,Casual,Gini and Jony Boys Khaki Bermuda Shorts,Bottomwear
40282,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers Men Brown Trousers,Bottomwear
39765,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Arrow Woman Olive Trousers,Bottomwear
43915,Women,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Femella Women Cream Shorts,Bottomwear
36906,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fossil Men Grey Dial Watch ME1114,Accessories
27757,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Bulchee Men Brown Wallet,Accessories
47550,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Portia Women Grey Heels,Shoes
23246,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoe,Shoes
21433,Women,Apparel,Bottomwear,Shorts,Blue,Winter,2012.0,Casual,Roxy Women Beach Brights Blue Shorts,Bottomwear
29411,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch,Accessories
18907,Men,Footwear,Flip Flops,Flip Flops,Red,Spring,2012.0,Casual,ADIDAS Men Adi Linear Red Slippers,Shoes
13684,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Men Dash Casual Shoes,Shoes
15332,Men,Apparel,Bottomwear,Track Pants,Off White,Fall,2011.0,Sports,Nike Men Solid Off-White Track Pants,Bottomwear
24692,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Locomotive Men Black Jeans,Bottomwear
16303,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Peter England Men Check Navy Blue Shirt,Topwear
10016,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Palm Tree Girl's Cr Blossom Drs Pink Dresses,Dress
37172,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,United Colors of Benetton Boys Black Shorts,Bottomwear
38500,Girls,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Girls Woven Black Jeans,Bottomwear
56999,Women,Footwear,Shoes,Flats,Red,Winter,2012.0,Casual,HM Women Red Sandals,Shoes
19271,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Guess Men Chase Steel Watch,Accessories
9502,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Cotton Blend Red Shirts,Topwear
56878,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,HM Women Silver Heels,Shoes
32736,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Smash III Black Sports Shoes,Shoes
26384,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Turtle Men Black Trousers,Bottomwear
9767,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Puma Men Blue Solid T-shirt,Topwear
46424,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Women Black Dial Watch,Accessories
51511,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fastrack Men Brown Dial Watch NA3039sp02,Accessories
43188,Men,Accessories,Watches,Watches,Steel,Summer,2017.0,Casual,Fastrack Men Steel Dial Watch N9336SL02,Accessories
44781,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Lotto Men Navy Blue Shoes,Shoes
21592,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Artengo Men Solid Grey Short,Bottomwear
6763,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Timberland Men's Eclectic Apple Green T-shirt,Topwear
11571,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas,Topwear
46747,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Track Pants,Bottomwear
26451,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Puma Unisex Navy Flip Flops,Shoes
24392,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Folklore Women Purple Printed Kurta,Topwear
42672,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Alma Women Red Printed Kurta,Topwear
11334,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Navy Blue Jeans,Bottomwear
8371,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Girl's Dont Worry Hippie Yellow Teen Kidswear,Topwear
4992,Women,Apparel,Dress,Dresses,Yellow,Summer,2011.0,Casual,Gini and Jony Girl's Sara White Yellow Polka Dot Kidswear,Dress
11208,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Women Rough Silver Black Steel Watch,Accessories
31911,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Fabindia Women Blue Sling Bag,Accessories
14020,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Nike Men Stripes Blue Polo Tshirts,Topwear
32620,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2015.0,Sports,Nike Black Team Woven     Training  Track Pants,Bottomwear
23308,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Green Kurta,Topwear
30608,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Nike Men Navy Blue Track Pants,Bottomwear
18577,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Puma Women Riddim Purple Tshirt,Topwear
20531,Women,Accessories,Wallets,Wallets,Green,Winter,2015.0,Casual,Baggit Women Quick Mayur Green Wallet,Accessories
37967,Women,Footwear,Shoes,Heels,White,Fall,2012.0,Casual,Clarks Women Un Swish Patent White Sandals,Shoes
59970,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Mushroom Brown Dress,Dress
43678,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women White Dress,Dress
3805,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Crocs Unisex Beach Black Sandal,Shoes
45964,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Tokyo Talkies Women White Printed T-shirt,Topwear
2342,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Reebok Men Basil Green & White Polo T-shirt,Topwear
42939,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,French Connection Men Black Belt,Accessories
58504,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Tonga Women Black Dress,Dress
9508,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Puma Men Bermudas Black Shorts,Bottomwear
31686,Women,Footwear,Shoes,Casual Shoes,Gold,Summer,2012.0,Casual,Nike Women Fivekay Gold Shoes,Shoes
54130,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Shoes
15485,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Women TP Funky Workout Black Track Pants,Bottomwear
9080,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Men Adna Revpt Grey Trackpant,Bottomwear
41154,Women,Apparel,Bottomwear,Shorts,Sea Green,Summer,2012.0,Casual,Allen Solly Woman Light Blue  Shorts,Bottomwear
49895,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Kids Unisex White Dial Analog Watch,Accessories
15934,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Turtle Men Leather Brown Belts,Accessories
43633,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Vero Moda Women Coral Coloured Dress,Dress
35665,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2013.0,Casual,U.S. Polo Assn. Men White Flip Flops,Shoes
47330,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Sling Bag,Accessories
51356,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,Bottomwear
56828,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,John Players Men Blue Slim Fit Jeans,Bottomwear
29913,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Women Black Dial Chronograph Watch PL12207MSTB-02M,Accessories
13186,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Black Stradd Shoes,Shoes
43918,Women,Apparel,Bottomwear,Trousers,Yellow,Summer,2012.0,Casual,Femella Women Yellow Trousers,Bottomwear
36672,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Paridhan Women Multi Coloured Handbag,Accessories
5153,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Side Paisley White T-shirt,Topwear
25227,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Lino Perros Women Leatherite Blue Handbag,Accessories
28739,Women,Apparel,Topwear,Tops,Rust,Summer,2012.0,Casual,W Women Printed Rust Top,Topwear
11265,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Indigo Nation Men TR Yarn Dyed Black Trousers,Bottomwear
52235,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Men Dark Blue Jeans,Bottomwear
16629,Men,Apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,Facit Men Black Printed T-shirt,Topwear
49594,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,Shoes
3398,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Handbag,Accessories
39380,Men,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Peter England Men Blue Party Jeans,Bottomwear
12880,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Provogue Men Casual Black Shoes,Shoes
3879,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Concert Blue T-shirt,Topwear
11653,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Men Race Luminous 3HD White Dial Watch,Accessories
48159,Women,Accessories,Wallets,Wallets,Silver,Winter,2016.0,Casual,Fossil Women Silver Wallet,Accessories
46508,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,Timex Men White Dial Chronograph Watch,Accessories
59982,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black & Cream Dress,Dress
38293,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Reid & Taylor Men Brown Wallet,Accessories
57487,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Formal,Lee Cooper Men Brown Shoes,Shoes
20772,Women,Footwear,Shoes,Flats,Black,Summer,2011.0,Casual,Carlton London Women Classy Black Sandals,Shoes
6334,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Summer Brown Flats,Shoes
37804,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,John Players Men Navy Blue Linen Shirt,Topwear
36841,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Women Renegade Navy Blue Jeans,Bottomwear
8453,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Jealous Randa Black Top Black Tops,Topwear
59895,Women,Apparel,Dress,Dresses,Orange,Fall,2012.0,Casual,Femella Women Orange Dress,Dress
11889,Men,Footwear,Shoes,Formal Shoes,Tan,Summer,2013.0,Formal,Franco Leone Men Formal Tan Formal Shoes,Shoes
53943,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,Accessories
52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Women Yellow T-shirt,Topwear
38568,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Nike Men Black Running Shorts,Bottomwear
13533,Women,Footwear,Shoes,Casual Shoes,Pink,Fall,2011.0,Casual,ADIDAS Pink Adi light Casual Shoe,Shoes
44682,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Wills Lifestyle Women Blue Dress,Dress
34826,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2013.0,Sports,ADIDAS Men Speedtrek Navy Blue Sports Shoes,Shoes
16175,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes,Shoes
10133,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Esprit Women Rough Chic Black Silver Watches,Accessories
46285,Women,Apparel,Dress,Dresses,Multi,Summer,2012.0,Casual,109F Women Multi Coloured Dress,Dress
38828,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Latin Quarters Women Teal Dress,Dress
57536,Men,Accessories,Belts,Belts,Black,Summer,2010.0,Casual,Flying Machine Men Black Belt,Accessories
57054,Women,Apparel,Dress,Dresses,Yellow,Summer,2012.0,Casual,Elle Yellow Vintage Shift Dress,Dress
6893,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women Straps Black Dress,Dress
48462,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,French Connection Men Blue Denim Shorts,Bottomwear
